2024-09-29 17:21:36.822 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
	at org.springframework.beans.factory.support.ConstructorResolver.resolveAutowiredArgument(ConstructorResolver.java:904)
	at org.springframework.beans.factory.support.ConstructorResolver.createArgumentArray(ConstructorResolver.java:782)
	at org.springframework.beans.factory.support.ConstructorResolver.autowireConstructor(ConstructorResolver.java:237)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.autowireConstructor(AbstractAutowireCapableBeanFactory.java:1357)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBeanInstance(AbstractAutowireCapableBeanFactory.java:1194)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:562)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:522)
	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:337)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:234)
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:335)
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:200)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons(DefaultListableBeanFactory.java:975)
	at org.springframework.context.support.AbstractApplicationContext.finishBeanFactoryInitialization(AbstractApplicationContext.java:962)
	at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:624)
	at org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext.refresh(ServletWebServerApplicationContext.java:146)
	at org.springframework.boot.SpringApplication.refresh(SpringApplication.java:754)
	at org.springframework.boot.SpringApplication.refreshContext(SpringApplication.java:456)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:335)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1363)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1352)
	at az.developia.springjava16.Springjava16Application.main(Springjava16Application.java:18)
	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
	at org.springframework.boot.devtools.restart.RestartLauncher.run(RestartLauncher.java:50)
2024-09-29 18:01:27.235 [restartedMain] DEBUG o.s.d.j.repository.query.NamedQuery - Did not find named query UserBooksEntity.findUserBooks.count
2024-09-29 18:01:27.235 [restartedMain] DEBUG o.s.o.j.SharedEntityManagerCreator$SharedEntityManagerInvocationHandler - Creating new EntityManager for shared EntityManager invocation
2024-09-29 18:01:27.237 [restartedMain] DEBUG org.hibernate.orm.query.hql - HQL : SELECT u FROM UserBooksViewEntity u where  u.email=?1
2024-09-29 18:01:27.420 [restartedMain] DEBUG o.hibernate.orm.query.sqm.creation - Applying inferable type to SqmExpression [SqmPositionalParameter(1)] : null -> SqmBasicValuedSimplePath(az.developia.springjava16.entity.UserBooksViewEntity(u).email)
2024-09-29 18:01:27.428 [restartedMain] DEBUG org.hibernate.orm.query.sqm.ast - SqmStatement Tree :
    -> [select]
      -> [query-spec]
        -> [select]
          -> [selection]
            -> [root] - `az.developia.springjava16.entity.UserBooksViewEntity(u)`
            <- [root] - `az.developia.springjava16.entity.UserBooksViewEntity(u)`
          <- [selection]
        <- [select]
        -> [from]
          -> [root] - `az.developia.springjava16.entity.UserBooksViewEntity(u)`
          <- [root] - `az.developia.springjava16.entity.UserBooksViewEntity(u)`
        <- [from]
        -> [where]
          -> [EQUAL]
              -> [basic-path] - `az.developia.springjava16.entity.UserBooksViewEntity(u).email`
              ?1
          <- [EQUAL]
        <- [where]
      <- [query-spec]
    <- [select]

2024-09-29 18:01:27.460 [restartedMain] DEBUG o.s.d.r.c.s.RepositoryFactorySupport - Finished creation of repository instance for az.developia.springjava16.repository.UserBooksRepository.
2024-09-29 18:01:27.476 [restartedMain] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'userBooksViewRepository'
2024-09-29 18:01:27.477 [restartedMain] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'jpa.named-queries#6'
2024-09-29 18:01:27.479 [restartedMain] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'jpa.UserBooksViewRepository.fragments#0'
2024-09-29 18:01:27.483 [restartedMain] DEBUG o.s.o.j.SharedEntityManagerCreator$SharedEntityManagerInvocationHandler - Creating new EntityManager for shared EntityManager invocation
2024-09-29 18:01:27.484 [restartedMain] DEBUG o.s.beans.CachedIntrospectionResults - Not strongly caching class [az.developia.springjava16.entity.UserBooksViewEntity] because it is not cache-safe
2024-09-29 18:01:27.488 [restartedMain] DEBUG o.s.d.r.c.s.RepositoryFactorySupport - Initializing repository instance for az.developia.springjava16.repository.UserBooksViewRepository…
2024-09-29 18:01:27.489 [restartedMain] DEBUG o.s.o.j.SharedEntityManagerCreator$SharedEntityManagerInvocationHandler - Creating new EntityManager for shared EntityManager invocation
2024-09-29 18:01:27.498 [restartedMain] DEBUG o.s.d.r.c.s.RepositoryFactorySupport - Finished creation of repository instance for az.developia.springjava16.repository.UserBooksViewRepository.
2024-09-29 18:01:27.523 [restartedMain] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Autowiring by type from bean name 'userBooksServiceImpl' via constructor to bean named 'historyRepository'
2024-09-29 18:01:27.535 [restartedMain] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Autowiring by type from bean name 'userBooksServiceImpl' via constructor to bean named 'userBooksRepository'
2024-09-29 18:01:27.535 [restartedMain] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Autowiring by type from bean name 'userBooksServiceImpl' via constructor to bean named 'userBooksViewRepository'
2024-09-29 18:01:27.535 [restartedMain] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Autowiring by type from bean name 'userBooksServiceImpl' via constructor to bean named 'mapper'
2024-09-29 18:01:27.546 [restartedMain] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Autowiring by type from bean name 'userBookRestController' via constructor to bean named 'userBooksServiceImpl'
2024-09-29 18:01:27.552 [restartedMain] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'userRestController'
2024-09-29 18:01:27.553 [restartedMain] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Autowiring by type from bean name 'userRestController' via constructor to bean named 'userService'
2024-09-29 18:01:27.553 [restartedMain] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Autowiring by type from bean name 'userRestController' via constructor to bean named 'authorityRepository'
2024-09-29 18:01:27.559 [restartedMain] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'globalExceptionHandler'
2024-09-29 18:01:27.565 [restartedMain] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'twilioService'
2024-09-29 18:01:27.567 [restartedMain] DEBUG o.s.b.c.p.s.ConfigurationPropertySourcesPropertyResolver$DefaultResolver - Found key 'twilio.account_sid' in PropertySource 'Config resource 'class path resource [application-production.properties]' via location 'optional:classpath:/'' with value of type String
2024-09-29 18:01:27.567 [restartedMain] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Found key 'twilio.account_sid' in PropertySource 'environmentProperties' with value of type String
2024-09-29 18:01:27.567 [restartedMain] DEBUG o.s.b.c.p.s.ConfigurationPropertySourcesPropertyResolver$DefaultResolver - Found key 'twilio.auth_token' in PropertySource 'Config resource 'class path resource [application-production.properties]' via location 'optional:classpath:/'' with value of type String
2024-09-29 18:01:27.567 [restartedMain] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Found key 'twilio.auth_token' in PropertySource 'environmentProperties' with value of type String
2024-09-29 18:01:27.568 [restartedMain] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'httpMessageConvertor'
2024-09-29 18:01:27.572 [restartedMain] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'redisIndexConfiguration#0'
2024-09-29 18:01:27.575 [restartedMain] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'redisKeyspaceConfiguration#0'
2024-09-29 18:01:27.575 [restartedMain] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'redisMappingConfiguration#0'
2024-09-29 18:01:27.576 [restartedMain] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'keyValueMappingContext'
2024-09-29 18:01:27.585 [restartedMain] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'redisCustomConversions'
2024-09-29 18:01:27.586 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.lang.String to class [B as writing converter
2024-09-29 18:01:27.586 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.lang.String as reading converter
2024-09-29 18:01:27.586 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.lang.Number to class [B as writing converter
2024-09-29 18:01:27.586 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.lang.Number as reading converter
2024-09-29 18:01:27.586 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.lang.Enum to class [B as writing converter
2024-09-29 18:01:27.586 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.lang.Enum as reading converter
2024-09-29 18:01:27.586 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.lang.Boolean to class [B as writing converter
2024-09-29 18:01:27.586 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.lang.Boolean as reading converter
2024-09-29 18:01:27.586 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.util.Date to class [B as writing converter
2024-09-29 18:01:27.586 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.util.Date as reading converter
2024-09-29 18:01:27.586 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.util.UUID to class [B as writing converter
2024-09-29 18:01:27.586 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.util.UUID as reading converter
2024-09-29 18:01:27.586 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.LocalDateTime to class [B as reading converter
2024-09-29 18:01:27.586 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.time.LocalDateTime as reading converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.LocalDate to class [B as reading converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.time.LocalDate as reading converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.LocalTime to class [B as reading converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.time.LocalTime as reading converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.ZonedDateTime to class [B as reading converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.time.ZonedDateTime as reading converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.Instant to class [B as reading converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.time.Instant as reading converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.ZoneId to class [B as reading converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.time.ZoneId as reading converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.Period to class [B as reading converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.time.Period as reading converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.Duration to class [B as reading converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.time.Duration as reading converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.OffsetDateTime to class [B as reading converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.time.OffsetDateTime as reading converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.OffsetTime to class [B as reading converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.time.OffsetTime as reading converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.util.Date to class java.time.LocalDateTime as reading converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.LocalDateTime to class java.util.Date as writing converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.util.Date to class java.time.LocalDate as reading converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.LocalDate to class java.util.Date as writing converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.util.Date to class java.time.LocalTime as reading converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.LocalTime to class java.util.Date as writing converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.util.Date to class java.time.Instant as reading converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.Instant to class java.util.Date as writing converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.LocalDateTime to class java.time.Instant as reading converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.Instant to class java.time.LocalDateTime as reading converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.ZoneId to class java.lang.String as writing converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.lang.String to class java.time.ZoneId as reading converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.Duration to class java.lang.String as writing converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.lang.String to class java.time.Duration as reading converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.Period to class java.lang.String as writing converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.lang.String to class java.time.Period as reading converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.lang.String to class java.time.LocalDate as reading converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.lang.String to class java.time.LocalDateTime as reading converter
2024-09-29 18:01:27.587 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.lang.String to class java.time.Instant as reading converter
2024-09-29 18:01:27.590 [restartedMain] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'redisReferenceResolver'
2024-09-29 18:01:27.591 [restartedMain] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'redisConverter'
2024-09-29 18:01:27.592 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.lang.String to class [B as writing converter
2024-09-29 18:01:27.592 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.lang.String as reading converter
2024-09-29 18:01:27.592 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.lang.Number to class [B as writing converter
2024-09-29 18:01:27.592 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.lang.Number as reading converter
2024-09-29 18:01:27.592 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.lang.Enum to class [B as writing converter
2024-09-29 18:01:27.592 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.lang.Enum as reading converter
2024-09-29 18:01:27.592 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.lang.Boolean to class [B as writing converter
2024-09-29 18:01:27.592 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.lang.Boolean as reading converter
2024-09-29 18:01:27.592 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.util.Date to class [B as writing converter
2024-09-29 18:01:27.592 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.util.Date as reading converter
2024-09-29 18:01:27.592 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.util.UUID to class [B as writing converter
2024-09-29 18:01:27.592 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.util.UUID as reading converter
2024-09-29 18:01:27.592 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.LocalDateTime to class [B as reading converter
2024-09-29 18:01:27.592 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.time.LocalDateTime as reading converter
2024-09-29 18:01:27.592 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.LocalDate to class [B as reading converter
2024-09-29 18:01:27.592 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.time.LocalDate as reading converter
2024-09-29 18:01:27.592 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.LocalTime to class [B as reading converter
2024-09-29 18:01:27.592 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.time.LocalTime as reading converter
2024-09-29 18:01:27.592 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.ZonedDateTime to class [B as reading converter
2024-09-29 18:01:27.592 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.time.ZonedDateTime as reading converter
2024-09-29 18:01:27.592 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.Instant to class [B as reading converter
2024-09-29 18:01:27.592 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.time.Instant as reading converter
2024-09-29 18:01:27.592 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.ZoneId to class [B as reading converter
2024-09-29 18:01:27.592 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.time.ZoneId as reading converter
2024-09-29 18:01:27.592 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.Period to class [B as reading converter
2024-09-29 18:01:27.592 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.time.Period as reading converter
2024-09-29 18:01:27.593 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.Duration to class [B as reading converter
2024-09-29 18:01:27.593 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.time.Duration as reading converter
2024-09-29 18:01:27.593 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.OffsetDateTime to class [B as reading converter
2024-09-29 18:01:27.593 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.time.OffsetDateTime as reading converter
2024-09-29 18:01:27.593 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.OffsetTime to class [B as reading converter
2024-09-29 18:01:27.593 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.time.OffsetTime as reading converter
2024-09-29 18:01:27.593 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.util.Date to class java.time.LocalDateTime as reading converter
2024-09-29 18:01:27.593 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.LocalDateTime to class java.util.Date as writing converter
2024-09-29 18:01:27.593 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.util.Date to class java.time.LocalDate as reading converter
2024-09-29 18:01:27.593 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.LocalDate to class java.util.Date as writing converter
2024-09-29 18:01:27.593 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.util.Date to class java.time.LocalTime as reading converter
2024-09-29 18:01:27.593 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.LocalTime to class java.util.Date as writing converter
2024-09-29 18:01:27.593 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.util.Date to class java.time.Instant as reading converter
2024-09-29 18:01:27.593 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.Instant to class java.util.Date as writing converter
2024-09-29 18:01:27.593 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.LocalDateTime to class java.time.Instant as reading converter
2024-09-29 18:01:27.593 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.Instant to class java.time.LocalDateTime as reading converter
2024-09-29 18:01:27.593 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.ZoneId to class java.lang.String as writing converter
2024-09-29 18:01:27.593 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.lang.String to class java.time.ZoneId as reading converter
2024-09-29 18:01:27.593 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.Duration to class java.lang.String as writing converter
2024-09-29 18:01:27.593 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.lang.String to class java.time.Duration as reading converter
2024-09-29 18:01:27.593 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.Period to class java.lang.String as writing converter
2024-09-29 18:01:27.593 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.lang.String to class java.time.Period as reading converter
2024-09-29 18:01:27.593 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.lang.String to class java.time.LocalDate as reading converter
2024-09-29 18:01:27.593 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.lang.String to class java.time.LocalDateTime as reading converter
2024-09-29 18:01:27.593 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.lang.String to class java.time.Instant as reading converter
2024-09-29 18:01:27.593 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.lang.String to class [B as writing converter
2024-09-29 18:01:27.594 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.lang.String as reading converter
2024-09-29 18:01:27.594 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.lang.Number to class [B as writing converter
2024-09-29 18:01:27.594 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.lang.Number as reading converter
2024-09-29 18:01:27.594 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.lang.Enum to class [B as writing converter
2024-09-29 18:01:27.594 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.lang.Enum as reading converter
2024-09-29 18:01:27.594 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.lang.Boolean to class [B as writing converter
2024-09-29 18:01:27.594 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.lang.Boolean as reading converter
2024-09-29 18:01:27.594 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.util.Date to class [B as writing converter
2024-09-29 18:01:27.594 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.util.Date as reading converter
2024-09-29 18:01:27.594 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.util.UUID to class [B as writing converter
2024-09-29 18:01:27.594 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.util.UUID as reading converter
2024-09-29 18:01:27.594 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.LocalDateTime to class [B as reading converter
2024-09-29 18:01:27.594 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.time.LocalDateTime as reading converter
2024-09-29 18:01:27.594 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.LocalDate to class [B as reading converter
2024-09-29 18:01:27.594 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.time.LocalDate as reading converter
2024-09-29 18:01:27.594 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.LocalTime to class [B as reading converter
2024-09-29 18:01:27.594 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.time.LocalTime as reading converter
2024-09-29 18:01:27.594 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.ZonedDateTime to class [B as reading converter
2024-09-29 18:01:27.594 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.time.ZonedDateTime as reading converter
2024-09-29 18:01:27.594 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.Instant to class [B as reading converter
2024-09-29 18:01:27.594 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.time.Instant as reading converter
2024-09-29 18:01:27.594 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.ZoneId to class [B as reading converter
2024-09-29 18:01:27.594 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.time.ZoneId as reading converter
2024-09-29 18:01:27.594 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.Period to class [B as reading converter
2024-09-29 18:01:27.594 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.time.Period as reading converter
2024-09-29 18:01:27.594 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.Duration to class [B as reading converter
2024-09-29 18:01:27.594 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.time.Duration as reading converter
2024-09-29 18:01:27.594 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.OffsetDateTime to class [B as reading converter
2024-09-29 18:01:27.594 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.time.OffsetDateTime as reading converter
2024-09-29 18:01:27.594 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.time.OffsetTime to class [B as reading converter
2024-09-29 18:01:27.594 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class [B to class java.time.OffsetTime as reading converter
2024-09-29 18:01:27.594 [restartedMain] DEBUG o.s.data.convert.CustomConversions - Adding converter from class java.util.Date to class java.time.LocalDateTime as reading converter
